Study_ID	Sample_ID	SDRF_Row	SDRF_File	Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell line]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[cell type]	Characteristics[genotype]	Characteristics[replicate]	Characteristics[sex]	Characteristics[spike in]	Material Type	Protocol REF	Protocol REF__duplicate_1	Protocol REF__duplicate_2	Protocol REF__duplicate_3	Performer	Extract Name	Material Type__duplicate_1	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF__duplicate_4	Performer__duplicate_1	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[genotype]	Factor Value[RNA interference]	Characteristics[disease]	Characteristics[genetic modification]	Comment[spike in]	Performer__duplicate_2	Performer__duplicate_3	Derived Array Data File	Protocol REF__duplicate_5	Derived Array Data File__duplicate_1	Description	Performer__duplicate_4	Performer__duplicate_5	Protocol REF__duplicate_6	Protocol REF__duplicate_7	Performer__duplicate_6	Protocol REF__duplicate_8	Performer__duplicate_7	Factor Value[compound]	Factor Value[dose]	Unit[concentration unit]	Term Source REF	Term Accession Number	Factor Value[time]	Unit[time unit]	Term Source REF__duplicate_1	Term Accession Number__duplicate_1	Comment[technical replicate group]	Characteristics[recovery]	Unit[time unit]__duplicate_1	Factor Value[recovery]	Unit[time unit]__duplicate_2	Characteristics[compound2]	Characteristics[dose2]	Characteristics[time2]	Unit[concentration unit]__duplicate_1	Term Source REF__duplicate_2	Term Accession Number__duplicate_2	Term Source REF__duplicate_3	Term Accession Number__duplicate_3	Factor Value[compound2]	Factor Value[dose2]	Unit[concentration unit]__duplicate_2	Term Source REF__duplicate_4	Term Accession Number__duplicate_4
E-MTAB-14755	HUVEC_A_smgi	27	E-MTAB-14755.sdrf.txt	HUVEC_A_smgi	ERS22945697	SAMEA117610552	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_A_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_A_smgi	sequencing assay	ERX13563905	HUVEC_A_smgi_S36_R1_001.fastq.gz	HUVEC_A_smgi_S36_R1_001.fastq.gz	ERR14161371	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/071/ERR14161371/ERR14161371_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_A_smgi.bam	P-MTAB-150504	HUVEC_A_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_A_smgi	28	E-MTAB-14755.sdrf.txt	HUVEC_A_smgi	ERS22945697	SAMEA117610552	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_A_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_A_smgi	sequencing assay	ERX13563905	HUVEC_A_smgi_S36_R2_001.fastq.gz	HUVEC_A_smgi_S36_R2_001.fastq.gz	ERR14161371	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/071/ERR14161371/ERR14161371_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_A_smgi.bam	P-MTAB-150504	HUVEC_A_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_B_smgi	29	E-MTAB-14755.sdrf.txt	HUVEC_B_smgi	ERS22945698	SAMEA117610553	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_B_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_B_smgi	sequencing assay	ERX13563906	HUVEC_B_smgi_S19_R1_001.fastq.gz	HUVEC_B_smgi_S19_R1_001.fastq.gz	ERR14161372	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/072/ERR14161372/ERR14161372_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_B_smgi.bam	P-MTAB-150504	HUVEC_B_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_B_smgi	30	E-MTAB-14755.sdrf.txt	HUVEC_B_smgi	ERS22945698	SAMEA117610553	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_B_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_B_smgi	sequencing assay	ERX13563906	HUVEC_B_smgi_S37_R2_001.fastq.gz	HUVEC_B_smgi_S37_R2_001.fastq.gz	ERR14161373	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/073/ERR14161373/ERR14161373_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_B_smgi.bam	P-MTAB-150504	HUVEC_B_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_B_smgi	31	E-MTAB-14755.sdrf.txt	HUVEC_B_smgi	ERS22945698	SAMEA117610553	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_B_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_B_smgi	sequencing assay	ERX13563906	HUVEC_B_smgi_S19_R2_001.fastq.gz	HUVEC_B_smgi_S19_R2_001.fastq.gz	ERR14161372	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/072/ERR14161372/ERR14161372_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_B_smgi.bam	P-MTAB-150504	HUVEC_B_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_B_smgi	32	E-MTAB-14755.sdrf.txt	HUVEC_B_smgi	ERS22945698	SAMEA117610553	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_B_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_B_smgi	sequencing assay	ERX13563906	HUVEC_B_smgi_S37_R1_001.fastq.gz	HUVEC_B_smgi_S37_R1_001.fastq.gz	ERR14161373	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/073/ERR14161373/ERR14161373_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_B_smgi.bam	P-MTAB-150504	HUVEC_B_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_C_smgi	33	E-MTAB-14755.sdrf.txt	HUVEC_C_smgi	ERS22945699	SAMEA117610554	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_C_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_C_smgi	sequencing assay	ERX13563907	HUVEC_C_smgi_S38_R1_001.fastq.gz	HUVEC_C_smgi_S38_R1_001.fastq.gz	ERR14161374	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/074/ERR14161374/ERR14161374_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_C_smgi.bam	P-MTAB-150504	HUVEC_C_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_C_smgi	34	E-MTAB-14755.sdrf.txt	HUVEC_C_smgi	ERS22945699	SAMEA117610554	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_C_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_C_smgi	sequencing assay	ERX13563907	HUVEC_C_smgi_S20_R1_001.fastq.gz	HUVEC_C_smgi_S20_R1_001.fastq.gz	ERR14161375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/075/ERR14161375/ERR14161375_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_C_smgi.bam	P-MTAB-150504	HUVEC_C_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_C_smgi	35	E-MTAB-14755.sdrf.txt	HUVEC_C_smgi	ERS22945699	SAMEA117610554	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_C_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_C_smgi	sequencing assay	ERX13563907	HUVEC_C_smgi_S38_R2_001.fastq.gz	HUVEC_C_smgi_S38_R2_001.fastq.gz	ERR14161374	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/074/ERR14161374/ERR14161374_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_C_smgi.bam	P-MTAB-150504	HUVEC_C_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_C_smgi	36	E-MTAB-14755.sdrf.txt	HUVEC_C_smgi	ERS22945699	SAMEA117610554	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_C_smgi	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_C_smgi	sequencing assay	ERX13563907	HUVEC_C_smgi_S20_R2_001.fastq.gz	HUVEC_C_smgi_S20_R2_001.fastq.gz	ERR14161375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/075/ERR14161375/ERR14161375_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_C_smgi.bam	P-MTAB-150504	HUVEC_C_smgi.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	SMG1i	1	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_D_dmso	37	E-MTAB-14755.sdrf.txt	HUVEC_D_dmso	ERS22945700	SAMEA117610555	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_D_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_D_dmso	sequencing assay	ERX13563908	HUVEC_D_dmso_S21_R1_001.fastq.gz	HUVEC_D_dmso_S21_R1_001.fastq.gz	ERR14161376	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/076/ERR14161376/ERR14161376_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_D_dmso.bam	P-MTAB-150504	HUVEC_D_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_D_dmso	38	E-MTAB-14755.sdrf.txt	HUVEC_D_dmso	ERS22945700	SAMEA117610555	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_D_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_D_dmso	sequencing assay	ERX13563908	HUVEC_D_dmso_S21_R2_001.fastq.gz	HUVEC_D_dmso_S21_R2_001.fastq.gz	ERR14161376	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/076/ERR14161376/ERR14161376_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_D_dmso.bam	P-MTAB-150504	HUVEC_D_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_D_dmso	39	E-MTAB-14755.sdrf.txt	HUVEC_D_dmso	ERS22945700	SAMEA117610555	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_D_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_D_dmso	sequencing assay	ERX13563908	HUVEC_D_dmso_S39_R1_001.fastq.gz	HUVEC_D_dmso_S39_R1_001.fastq.gz	ERR14161377	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/077/ERR14161377/ERR14161377_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_D_dmso.bam	P-MTAB-150504	HUVEC_D_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_D_dmso	40	E-MTAB-14755.sdrf.txt	HUVEC_D_dmso	ERS22945700	SAMEA117610555	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_D_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_D_dmso	sequencing assay	ERX13563908	HUVEC_D_dmso_S39_R2_001.fastq.gz	HUVEC_D_dmso_S39_R2_001.fastq.gz	ERR14161377	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/077/ERR14161377/ERR14161377_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_D_dmso.bam	P-MTAB-150504	HUVEC_D_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_E_dmso	41	E-MTAB-14755.sdrf.txt	HUVEC_E_dmso	ERS22945701	SAMEA117610556	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_E_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_E_dmso	sequencing assay	ERX13563909	HUVEC_E_dmso_S22_R2_001.fastq.gz	HUVEC_E_dmso_S22_R2_001.fastq.gz	ERR14161378	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/078/ERR14161378/ERR14161378_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_E_dmso.bam	P-MTAB-150504	HUVEC_E_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_E_dmso	42	E-MTAB-14755.sdrf.txt	HUVEC_E_dmso	ERS22945701	SAMEA117610556	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_E_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_E_dmso	sequencing assay	ERX13563909	HUVEC_E_dmso_S40_R1_001.fastq.gz	HUVEC_E_dmso_S40_R1_001.fastq.gz	ERR14161379	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/079/ERR14161379/ERR14161379_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_E_dmso.bam	P-MTAB-150504	HUVEC_E_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_E_dmso	43	E-MTAB-14755.sdrf.txt	HUVEC_E_dmso	ERS22945701	SAMEA117610556	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_E_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_E_dmso	sequencing assay	ERX13563909	HUVEC_E_dmso_S22_R1_001.fastq.gz	HUVEC_E_dmso_S22_R1_001.fastq.gz	ERR14161378	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/078/ERR14161378/ERR14161378_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_E_dmso.bam	P-MTAB-150504	HUVEC_E_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_E_dmso	44	E-MTAB-14755.sdrf.txt	HUVEC_E_dmso	ERS22945701	SAMEA117610556	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_E_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_E_dmso	sequencing assay	ERX13563909	HUVEC_E_dmso_S40_R2_001.fastq.gz	HUVEC_E_dmso_S40_R2_001.fastq.gz	ERR14161379	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/079/ERR14161379/ERR14161379_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_E_dmso.bam	P-MTAB-150504	HUVEC_E_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_F_dmso	45	E-MTAB-14755.sdrf.txt	HUVEC_F_dmso	ERS22945702	SAMEA117610557	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_F_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_F_dmso	sequencing assay	ERX13563910	HUVEC_F_dmso_S41_R2_001.fastq.gz	HUVEC_F_dmso_S41_R2_001.fastq.gz	ERR14161380	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/080/ERR14161380/ERR14161380_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_F_dmso.bam	P-MTAB-150504	HUVEC_F_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_F_dmso	46	E-MTAB-14755.sdrf.txt	HUVEC_F_dmso	ERS22945702	SAMEA117610557	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_F_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_F_dmso	sequencing assay	ERX13563910	HUVEC_F_dmso_S23_R1_001.fastq.gz	HUVEC_F_dmso_S23_R1_001.fastq.gz	ERR14161381	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/081/ERR14161381/ERR14161381_1.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_F_dmso.bam	P-MTAB-150504	HUVEC_F_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_F_dmso	47	E-MTAB-14755.sdrf.txt	HUVEC_F_dmso	ERS22945702	SAMEA117610557	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_F_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_F_dmso	sequencing assay	ERX13563910	HUVEC_F_dmso_S23_R2_001.fastq.gz	HUVEC_F_dmso_S23_R2_001.fastq.gz	ERR14161381	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/081/ERR14161381/ERR14161381_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_F_dmso.bam	P-MTAB-150504	HUVEC_F_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14755	HUVEC_F_dmso	48	E-MTAB-14755.sdrf.txt	HUVEC_F_dmso	ERS22945702	SAMEA117610557	Homo sapiens	HUVEC/TERT 2	neonate	umbilical vein	endothelial cell	wild type genotype		female		cell	P-MTAB-150501	P-MTAB-150505	P-MTAB-150506	P-MTAB-150502	Paul O. Wulf	HUVEC_F_dmso	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-150503	O. Benlasfer	HUVEC_F_dmso	sequencing assay	ERX13563910	HUVEC_F_dmso_S41_R1_001.fastq.gz	HUVEC_F_dmso_S41_R1_001.fastq.gz	ERR14161380	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/080/ERR14161380/ERR14161380_2.fastq.gz			normal			Paul O. Wulf	Paul O. Wulf	HUVEC_F_dmso.bam	P-MTAB-150504	HUVEC_F_dmso.bam.bai		AG Landthaler, MDC, Berlin	AG Landthaler, MDC, Berlin		P-MTAB-150507	V. Boehm	P-MTAB-150507	V. Boehm	none					0	hour	EFO	UO_0000032																		
E-MTAB-14725	HCT_N_AID_UPF1_0h_IAA_ONT_dRNA_1	1	E-MTAB-14725.sdrf.txt	HCT_N_AID_UPF1_0h_IAA_ONT_dRNA_1	ERS26915960	SAMEA120254915	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	1	male		cell	P-MTAB-160633	P-MTAB-160631	P-MTAB-160632	P-MTAB-160634	Paul O. Wulf	HCT_N_AID_UPF1_0h_IAA_ONT_dRNA_1	RNA	SINGLE	other	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-160636	Paul O. Wulf	HCT_N_AID_UPF1_0h_IAA_ONT_dRNA_1	sequencing assay	ERX15305675	HCT_N_AID_UPF1_0h_IAA_ONT_dRNA_1.fastq.gz	HCT_N_AID_UPF1_0h_IAA_ONT_dRNA_1.fastq.gz	ERR15909901	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR15909901/ERR15909901.fastq.gz			colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	HCT_N_AID_UPF1_0h_IAA_ONT_dRNA_1.sort.bam	P-MTAB-160638	HCT_N_AID_UPF1_0h_IAA_ONT_dRNA_1.sort.bam.bai		MDC/BIH Genomics Platform	MDC/BIH Genomics Platform	P-MTAB-160638	P-MTAB-160640	V. Boehm	P-MTAB-160640	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
